交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/05/06,TX,202605/202612    ,465,465,465,465,-,-,1,-,-,453,465,500,323,,盤後,26,
2026/05/06,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,920,1110,889,555,,一般,3,
2026/05/06,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,845,920,889,555,,盤後,3,
2026/05/06,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,48,119,72,-252,,一般,1,
2026/05/06,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,777,991,330,330,,一般,5,
2026/05/06,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,752,819,330,330,,盤後,7,
2026/05/06,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,472,339,329,,盤後,1,
2026/05/07,TX,202605/202606    ,120,121,111,114,-,-,85,-,-,114,117,121,-39,,一般,671,
2026/05/07,TX,202605/202606    ,116,117,116,117,-,-,2,-,-,110,117,121,-39,,盤後,553,
2026/05/07,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,118,121,97,-12,,一般,45,
2026/05/07,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,102,114,97,-12,,盤後,66,
2026/05/07,TX,202605/202609    ,239,239,239,239,-,-,6,-,-,238,239,239,-70,,一般,20,
2026/05/07,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,217,246,176,-70,,盤後,24,
2026/05/07,TX,202605/202612    ,596,626,596,626,-,-,6,-,-,629,644,626,323,,一般,14,
2026/05/07,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,551,700,500,323,,盤後,23,
2026/05/07,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1000,1400,889,555,,盤後,8,
2026/05/07,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-17,-,-50,-50,,一般,2,
2026/05/07,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-18,300,-50,-50,,盤後,3,
2026/05/07,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,-,-,350,50,,盤後,1,
2026/05/07,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,998,1220,330,330,,一般,2,
2026/05/07,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,890,-,330,330,,盤後,5,
2026/05/07,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,-,-,560,560,,盤後,5,
2026/05/07,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,400,688,339,329,,盤後,5,
2026/05/08,TX,202605/202606    ,131,136,125,125,-,-,265,-,-,126,130,140,-39,,一般,763,
2026/05/08,TX,202605/202606    ,119,140,119,140,-,-,27,-,-,132,140,140,-39,,盤後,529,
2026/05/08,TX,202605/202607    ,160,165,160,162,-,-,26,-,-,162,164,165,-12,,一般,57,
2026/05/08,TX,202605/202607    ,160,160,160,160,-,-,4,-,-,168,235,160,-12,,盤後,45,
2026/05/08,TX,202605/202609    ,296,304,296,304,-,-,10,-,-,305,310,320,-70,,一般,23,
2026/05/08,TX,202605/202609    ,320,320,320,320,-,-,3,-,-,285,370,320,-70,,盤後,14,
2026/05/08,TX,202605/202612    ,763,766,763,766,-,-,4,-,-,767,775,766,323,,一般,8,
2026/05/08,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,740,870,626,323,,盤後,15,
2026/05/08,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1300,1600,889,555,,一般,1,
2026/05/08,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1207,1458,330,330,,一般,1,
2026/05/08,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,500,798,339,329,,盤後,1,
